session,task,run,subj,name,stimuli,number,letter,trial.type,cue,number.resp,letter.resp,award,switch,cue.color,target.color,target.color.orig,incentive,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trial.type.switch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,2000,1,513,1,1,368296,372789,373302,53980,22,314.316,318.809,319.322,28.415,274.41,520.418,246.024,492.019,738.027,ConRepeat
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,B1,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,4400,1,939,2,2,379096,383589,384528,53980,23,325.116,329.609,330.548,28.415,274.41,520.418,246.024,492.019,738.027,ConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,I6,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,3200,1,723,1,1,392295,396789,397512,53980,24,338.315,342.809,343.532,28.415,274.41,520.418,246.024,492.019,738.027,ConRepeat
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,3E,o,v,InCon,l,2,1,,Repeat,red,black,green,Inc,2000,1,827,1,1,404295,408788,409615,53980,25,350.315,354.808,355.635,28.415,274.41,520.418,246.024,492.019,738.027,InConRepeat
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,I6,e,v,Con,n,1,1,,Switch,red,black,green,Inc,4400,1,1156,1,1,415095,419588,420744,53980,26,361.115,365.608,366.764,28.415,274.41,520.418,246.024,492.019,738.027,ConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,A2,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,2000,1,852,1,1,428295,432788,433640,53980,27,374.315,378.808,379.66,28.415,274.41,520.418,246.024,492.019,738.027,ConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,A2,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,3200,1,941,1,1,439094,443588,444529,53980,28,385.114,389.608,390.549,28.415,274.41,520.418,246.024,492.019,738.027,ConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,I6,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,1294,1,1,451094,455587,456881,53980,29,397.114,401.607,402.901,28.415,274.41,520.418,246.024,492.019,738.027,ConRepeat
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,4400,1,738,2,2,464294,468787,469525,53980,30,410.314,414.807,415.545,28.415,274.41,520.418,246.024,492.019,738.027,ConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,4D,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,2000,1,1438,1,1,477494,481987,483425,53980,31,423.514,428.007,429.445,28.415,274.41,520.418,246.024,492.019,738.027,InConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,D4,e,c,InCon,l,1,2,,Switch,red,black,green,Inc,3200,1,1028,2,2,488293,492787,493815,53980,32,434.313,438.807,439.835,28.415,274.41,520.418,246.024,492.019,738.027,InConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,2A,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,2000,1,716,1,1,500293,504786,505502,53980,33,446.313,450.806,451.522,28.415,274.41,520.418,246.024,492.019,738.027,ConRepeat
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,5H,o,c,Con,l,2,2,,Repeat,red,black,green,Inc,4400,1,823,2,2,511093,515586,516409,53980,34,457.113,461.606,462.429,28.415,274.41,520.418,246.024,492.019,738.027,ConRepeat
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,D4,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,2000,1,900,1,1,524293,528786,529686,53980,35,470.313,474.806,475.706,28.415,274.41,520.418,246.024,492.019,738.027,InConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,1A,o,v,InCon,n,2,1,,Repeat,red,black,black,NoInc,3200,1,944,2,2,535092,539586,540530,53980,36,481.112,485.606,486.55,28.415,274.41,520.418,246.024,492.019,738.027,InConRepeat
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,H5,o,c,Con,l,2,2,,,red,black,black,NoInc,4400,1,794,2,2,577092,581598,582392,53980,37,523.112,527.618,528.412,28.415,274.41,520.418,246.024,492.019,738.027,trial1
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,6I,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,2000,1,764,1,1,590291,594798,595562,53980,38,536.311,540.818,541.582,28.415,274.41,520.418,246.024,492.019,738.027,ConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,A2,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,2000,1,990,1,1,601091,605598,606588,53980,39,547.111,551.618,552.608,28.415,274.41,520.418,246.024,492.019,738.027,ConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,1B,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,3200,1,1237,2,2,611891,616397,617634,53980,40,557.911,562.417,563.654,28.415,274.41,520.418,246.024,492.019,738.027,ConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,E3,o,v,InCon,l,2,1,,Switch,red,black,green,Inc,3200,1,1149,1,1,623891,628397,629546,53980,41,569.911,574.417,575.566,28.415,274.41,520.418,246.024,492.019,738.027,InConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,H5,o,c,Con,n,2,2,,Switch,red,black,green,Inc,4400,1,1184,2,2,635890,640397,641581,53980,42,581.91,586.417,587.601,28.415,274.41,520.418,246.024,492.019,738.027,ConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,2000,1,556,2,2,649090,653597,654153,53980,43,595.11,599.617,600.173,28.415,274.41,520.418,246.024,492.019,738.027,ConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,B1,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,3200,1,610,2,2,659890,664396,665006,53980,44,605.91,610.416,611.026,28.415,274.41,520.418,246.024,492.019,738.027,ConRepeat
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,4D,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,4400,1,653,1,1,671890,676396,677049,53980,45,617.91,622.416,623.069,28.415,274.41,520.418,246.024,492.019,738.027,InConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,3E,o,v,InCon,n,2,1,,Repeat,red,black,green,Inc,3200,1,1007,2,2,685089,689596,690603,53980,46,631.109,635.616,636.623,28.415,274.41,520.418,246.024,492.019,738.027,InConRepeat
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,A1,o,v,InCon,l,2,1,,Switch,red,black,black,NoInc,4400,1,605,1,1,697089,701596,702201,53980,47,643.109,647.616,648.221,28.415,274.41,520.418,246.024,492.019,738.027,InConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,A2,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,4400,1,1273,1,1,710289,714795,716068,53980,48,656.309,660.815,662.088,28.415,274.41,520.418,246.024,492.019,738.027,ConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,4D,e,c,InCon,l,1,2,,Switch,red,black,green,Inc,3200,1,979,2,2,723489,727995,728974,53980,49,669.509,674.015,674.994,28.415,274.41,520.418,246.024,492.019,738.027,InConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,D4,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,3200,1,701,2,2,735488,739995,740696,53980,50,681.508,686.015,686.716,28.415,274.41,520.418,246.024,492.019,738.027,InConRepeat
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,2B,e,c,InCon,l,1,2,,Repeat,red,black,black,NoInc,2000,1,1230,2,2,747488,751995,753225,53980,51,693.508,698.015,699.245,28.415,274.41,520.418,246.024,492.019,738.027,InConRepeat
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,5H,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,2000,1,650,2,2,758288,762794,763444,53980,52,704.308,708.814,709.464,28.415,274.41,520.418,246.024,492.019,738.027,ConSwitch
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,B1,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,4400,1,1009,2,2,769088,773594,774603,53980,53,715.108,719.614,720.623,28.415,274.41,520.418,246.024,492.019,738.027,ConRepeat
baseline,Cuedts,2,DMCC8078683,bas_cue_run2_DMCC8078683,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,2000,1,1283,1,1,782287,786794,788077,53980,54,728.307,732.814,734.097,28.415,274.41,520.418,246.024,492.019,738.027,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,1B,o,c,Con,l,2,2,,,red,black,black,NoInc,3200,1,1257,2,2,143015,147522,148779,111900,1,31.115,35.622,36.879,28.422,274.416,520.424,246.032,492.026,738.02,trial1
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,2A,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,2000,1,895,1,1,155015,159521,160416,111900,2,43.115,47.621,48.516,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,I6,e,v,Con,l,1,1,,Switch,red,black,green,Inc,3200,0,1785,2,1,165814,170320,172105,111900,3,53.914,58.42,60.205,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,E3,o,v,InCon,l,2,1,,Repeat,red,black,green,Inc,4400,1,988,1,1,177813,182319,183307,111900,4,65.913,70.419,71.407,28.422,274.416,520.424,246.032,492.026,738.02,InConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,H5,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,4400,1,1311,2,2,191012,195518,196829,111900,5,79.112,83.618,84.929,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,A2,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,2000,1,913,1,1,204211,208717,209630,111900,6,92.311,96.817,97.73,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,6I,e,v,Con,n,1,1,,Switch,red,black,green,Inc,3200,1,864,1,1,215023,219516,220380,111900,7,103.123,107.616,108.48,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,D4,e,c,InCon,l,1,2,,Switch,red,black,green,Inc,4400,1,1010,2,2,227022,231515,232525,111900,8,115.122,119.615,120.625,28.422,274.416,520.424,246.032,492.026,738.02,InConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,A2,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,2000,1,1003,1,1,240221,244714,245717,111900,9,128.321,132.814,133.817,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,5H,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,3200,1,869,2,2,251020,255513,256382,111900,10,139.12,143.613,144.482,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,B1,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,4400,0,749,1,2,263019,267512,268261,111900,11,151.119,155.612,156.361,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,I6,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,2000,1,1585,1,1,276218,280711,282296,111900,12,164.318,168.811,170.396,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,1B,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,3200,1,989,2,2,287017,291524,292513,111900,13,175.117,179.624,180.613,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,4D,e,c,InCon,n,1,2,,Repeat,red,black,green,Inc,2000,1,975,1,1,299016,303523,304498,111900,14,187.116,191.623,192.598,28.422,274.416,520.424,246.032,492.026,738.02,InConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,B1,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,3200,1,1182,2,2,309816,314322,315504,111900,15,197.916,202.422,203.604,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,B2,e,c,InCon,n,1,2,,Switch,red,black,black,NoInc,4400,0,1202,2,1,321815,326321,327523,111900,16,209.915,214.421,215.623,28.422,274.416,520.424,246.032,492.026,738.02,InConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,D4,e,c,InCon,n,1,2,,Repeat,red,black,green,Inc,4400,1,1136,1,1,335014,339520,340656,111900,17,223.114,227.62,228.756,28.422,274.416,520.424,246.032,492.026,738.02,InConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,1A,o,v,InCon,l,2,1,,Switch,red,black,black,NoInc,2000,0,1966,2,1,348213,352719,354685,111900,18,236.313,240.819,242.785,28.422,274.416,520.424,246.032,492.026,738.02,InConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,A2,e,v,Con,n,1,1,,,red,black,black,NoInc,3200,1,674,1,1,389023,393516,394190,111900,19,277.123,281.616,282.29,28.422,274.416,520.424,246.032,492.026,738.02,trial1
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,1B,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,2000,1,1606,2,2,401022,405515,407121,111900,20,289.122,293.615,295.221,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,2A,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,3200,0,2081,2,1,411821,416314,418395,111900,21,299.921,304.414,306.495,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,I6,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,4400,1,1309,1,1,423820,428313,429622,111900,22,311.92,316.413,317.722,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,B1,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,3200,1,888,2,2,437019,441512,442400,111900,23,325.119,329.612,330.5,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,5H,o,c,Con,n,2,2,,Switch,red,black,green,Inc,2000,1,1399,2,2,449018,453511,454910,111900,24,337.118,341.611,343.01,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,3E,o,v,InCon,n,2,1,,Repeat,red,black,green,Inc,4400,1,1211,2,2,459817,464323,465534,111900,25,347.917,352.423,353.634,28.422,274.416,520.424,246.032,492.026,738.02,InConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,3E,o,v,InCon,l,2,1,,Switch,red,black,green,Inc,2000,0,1261,2,1,473016,477522,478783,111900,26,361.116,365.622,366.883,28.422,274.416,520.424,246.032,492.026,738.02,InConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,E3,o,v,InCon,n,2,1,,Switch,red,black,green,Inc,4400,1,948,2,2,483815,488322,489270,111900,27,371.915,376.422,377.37,28.422,274.416,520.424,246.032,492.026,738.02,InConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,6I,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,2000,1,688,1,1,497014,501520,502208,111900,28,385.114,389.62,390.308,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,A1,o,v,InCon,n,2,1,,Repeat,red,black,black,NoInc,2000,1,1055,2,2,507813,512320,513375,111900,29,395.913,400.42,401.475,28.422,274.416,520.424,246.032,492.026,738.02,InConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,953,1,1,518612,523119,524072,111900,30,406.712,411.219,412.172,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,2A,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,4400,1,1557,1,1,531811,536318,537875,111900,31,419.911,424.418,425.975,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,D4,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,3200,0,1711,1,2,545024,549517,551228,111900,32,433.124,437.617,439.328,28.422,274.416,520.424,246.032,492.026,738.02,InConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,2B,e,c,InCon,l,1,2,,Repeat,red,black,black,NoInc,3200,1,1153,2,2,557023,561516,562669,111900,33,445.123,449.616,450.769,28.422,274.416,520.424,246.032,492.026,738.02,InConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,1B,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,2000,1,937,2,2,569022,573515,574452,111900,34,457.122,461.615,462.552,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,5H,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,4400,1,1060,2,2,579821,584314,585374,111900,35,467.921,472.414,473.474,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,E3,o,v,InCon,n,2,1,,Switch,red,black,green,Inc,3200,1,1912,2,2,593020,597513,599425,111900,36,481.12,485.613,487.525,28.422,274.416,520.424,246.032,492.026,738.02,InConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,6I,e,v,Con,l,1,1,,,red,black,black,NoInc,4400,0,1674,2,1,635017,639523,641197,111900,37,523.117,527.623,529.297,28.422,274.416,520.424,246.032,492.026,738.02,trial1
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,B1,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,2000,1,950,2,2,648216,652722,653672,111900,38,536.316,540.822,541.772,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,1B,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,3200,1,1295,2,2,659015,663521,664816,111900,39,547.115,551.621,552.916,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,E3,o,v,InCon,l,2,1,,Switch,red,black,green,Inc,3200,0,1627,2,1,671014,675520,677147,111900,40,559.114,563.62,565.247,28.422,274.416,520.424,246.032,492.026,738.02,InConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,3E,o,v,InCon,n,2,1,,Switch,red,black,green,Inc,2000,1,2540,2,2,683013,687519,690059,111900,41,571.113,575.619,578.159,28.422,274.416,520.424,246.032,492.026,738.02,InConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,H5,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,4400,1,1184,2,2,693812,698318,699502,111900,42,581.912,586.418,587.602,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,4D,e,c,InCon,l,1,2,,Switch,red,black,green,Inc,2000,1,1872,2,2,707011,711517,713389,111900,43,595.111,599.617,601.489,28.422,274.416,520.424,246.032,492.026,738.02,InConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,3E,o,v,InCon,l,2,1,,Repeat,red,black,green,Inc,4400,0,1468,2,1,717823,722316,723784,111900,44,605.923,610.416,611.884,28.422,274.416,520.424,246.032,492.026,738.02,InConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,A2,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,3200,1,882,1,1,731022,735515,736397,111900,45,619.122,623.615,624.497,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,3200,1,2663,2,2,743021,747514,750177,111900,46,631.121,635.614,638.277,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,2A,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,3200,1,1072,1,1,755020,759513,760585,111900,47,643.12,647.613,648.685,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,4D,e,c,InCon,n,1,2,,Repeat,red,black,green,Inc,2000,1,1189,1,1,767019,771513,772702,111900,48,655.119,659.613,660.802,28.422,274.416,520.424,246.032,492.026,738.02,InConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,2A,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,4400,0,1549,2,1,777819,782312,783861,111900,49,665.919,670.412,671.961,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,1A,o,v,InCon,n,2,1,,Switch,red,black,black,NoInc,4400,1,1025,2,2,791018,795511,796536,111900,50,679.118,683.611,684.636,28.422,274.416,520.424,246.032,492.026,738.02,InConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,6I,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,691,1,1,804217,808723,809414,111900,51,692.317,696.823,697.514,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,H5,o,c,Con,l,2,2,,Switch,red,black,green,Inc,2000,1,1610,2,2,817416,821922,823532,111900,52,705.516,710.022,711.632,28.422,274.416,520.424,246.032,492.026,738.02,ConSwitch
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,A2,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,2000,1,1607,1,1,828215,832721,834328,111900,53,716.315,720.821,722.428,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,1,DMCC8214059,bas_cue_run1_DMCC8214059,B1,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,3200,1,1179,2,2,839014,843520,844699,111900,54,727.114,731.62,732.799,28.422,274.416,520.424,246.032,492.026,738.02,ConRepeat
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,E3,o,v,InCon,n,2,1,,,red,black,green,Inc,4400,1,1024,2,2,62277,66770,67794,31153,1,31.124,35.617,36.641,28.417,274.411,520.418,246.027,492.021,738.028,trial1
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,5H,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,2000,1,824,2,2,75476,79969,80793,31153,2,44.323,48.816,49.64,28.417,274.411,520.418,246.027,492.021,738.028,ConRepeat
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,E3,o,v,InCon,l,2,1,,Switch,red,black,green,Inc,3200,1,1278,1,1,86275,90768,92046,31153,3,55.122,59.615,60.893,28.417,274.411,520.418,246.027,492.021,738.028,InConSwitch
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,B1,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,2000,1,1264,2,2,98274,102767,104031,31153,4,67.121,71.614,72.878,28.417,274.411,520.418,246.027,492.021,738.028,ConSwitch
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,2A,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,4400,1,1218,1,1,109073,113566,114784,31153,5,77.92,82.413,83.631,28.417,274.411,520.418,246.027,492.021,738.028,ConSwitch
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,3E,o,v,InCon,n,2,1,,Switch,red,black,green,Inc,4400,1,1049,2,2,122272,126765,127814,31153,6,91.119,95.612,96.661,28.417,274.411,520.418,246.027,492.021,738.028,InConSwitch
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,6I,e,v,Con,l,1,1,,Switch,red,black,green,Inc,3200,1,1437,1,1,135471,139964,141401,31153,7,104.318,108.811,110.248,28.417,274.411,520.418,246.027,492.021,738.028,ConSwitch
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,D4,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,2000,1,870,1,1,147470,151976,152846,31153,8,116.317,120.823,121.693,28.417,274.411,520.418,246.027,492.021,738.028,InConSwitch
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,6I,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,3200,1,728,1,1,158269,162775,163503,31153,9,127.116,131.622,132.35,28.417,274.411,520.418,246.027,492.021,738.028,ConRepeat
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,1B,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,3200,1,754,2,2,170268,174775,175529,31153,10,139.115,143.622,144.376,28.417,274.411,520.418,246.027,492.021,738.028,ConRepeat
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,2000,1,913,1,1,182267,186774,187687,31153,11,151.114,155.621,156.534,28.417,274.411,520.418,246.027,492.021,738.028,ConRepeat
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,2000,1,1528,2,2,193066,197573,199101,31153,12,161.913,166.42,167.948,28.417,274.411,520.418,246.027,492.021,738.028,ConSwitch
baseline,Cuedts,2,DMCC8214059,bas_cue_run2_DMCC8214059,B2,e,c,InCon,l,1,2,,Repeat,red,black,black,NoInc,2000,1,1469,2,2,203866,208372,209841,31153,13,172.713,177.219,178.688,28.417,274.411,520.418,246.027,492.021,738.028,InConRepeat
