parcel,estimate,se,df,statistic,p.value,term,p.fdr,hemi,num.roi
LH_SomMot_30,-0.00780703703703728,0.0330442752086166,377.000001679128,-0.236259896388997,0.813359310060923,hiloRN,0.924271943251049,L,61
LH_SomMot_31,-0.00293990740740737,0.037263305950784,377.000000342501,-0.078895506783276,0.93715759619864,hiloRN,0.978754669659155,L,62
LH_SomMot_32,-0.0105243703703704,0.0341078379149911,377.00005996912,-0.308561639016842,0.757825436135931,hiloRN,0.903741760194831,L,63
LH_SomMot_33,0.0200722037037037,0.0403918567428563,377.000001314557,0.496936890806676,0.619523213876737,hiloRN,0.872257947794747,L,64
LH_SomMot_34,0.00115168518518545,0.0315920931969537,377.000014890159,0.0364548552704481,0.970938969720213,hiloRN,0.984639742135519,L,65
LH_SomMot_35,0.0102053009259259,0.0377152744714572,377.000000340976,0.270588006290376,0.786855996991216,hiloRN,0.909660112128574,L,66
LH_SomMot_36,-0.000238268518518492,0.0286586151238694,377.000112465819,-0.0083140276488811,0.993370839771883,hiloRN,0.994037995263156,L,67
LH_SomMot_37,0.00733356481481483,0.0424372559056478,377.000000375072,0.172809590495667,0.862893835504232,hiloRN,0.943753588037903,L,68
LH_DorsAttn_Post_1,0.00807045370370362,0.0317355351436781,377.000000215257,0.254303375291004,0.799399839690861,hiloRN,0.913599816789556,L,69
LH_DorsAttn_Post_2,0.0403496157407408,0.0308192357904485,377.000002535372,1.3092347913846,0.191252216933358,hiloRN,0.593030130025916,L,70
LH_DorsAttn_Post_3,-0.0503050787037037,0.0321029189527358,377.000000205963,-1.56699391658953,0.11795505616086,hiloRN,0.436870578373557,L,71
LH_DorsAttn_Post_4,-0.0810140601851852,0.0272217317718254,377.000019250249,-2.97608031936584,0.00310787149878688,hiloRN,0.0517978583131147,L,72
LH_DorsAttn_Post_5,0.0161026574074074,0.0315006139175533,377.000059503363,0.511185510528555,0.609520401018352,hiloRN,0.872257947794747,L,73
LH_DorsAttn_Post_6,-0.0478972268518517,0.0312010583369447,377.000000208711,-1.53511545456576,0.125594245549853,hiloRN,0.452591875855325,L,74
LH_DorsAttn_Post_7,0.0310088194444444,0.032626641248013,377.000000200234,0.950414086719172,0.342510768757887,hiloRN,0.757306641804551,L,75
LH_DorsAttn_Post_8,-0.0620234305555556,0.0377364988868159,377.00000020652,-1.64359260623473,0.10109403822266,hiloRN,0.411586878145149,L,76
LH_DorsAttn_Post_9,0.101892351851852,0.0371620992676108,377.000019715383,2.74183519930096,0.00640086566140896,hiloRN,0.0853448754854528,L,77
LH_DorsAttn_Post_10,0.153303203703704,0.0468282212655799,377.000000199406,3.27373535787886,0.00115945682153785,hiloRN,0.022372592999493,L,78
LH_DorsAttn_Post_11,-0.0141228611111113,0.030783128771664,377.000000202387,-0.458785759429087,0.646652402542168,hiloRN,0.872257947794747,L,79
LH_DorsAttn_Post_12,0.0136881388888889,0.0290824461726851,377.000000200385,0.470666697278894,0.638150963100929,hiloRN,0.872257947794747,L,80
LH_DorsAttn_Post_13,-0.0231728425925926,0.0336623549792019,377.000000192823,-0.688390417334431,0.491630324681755,hiloRN,0.831362053324285,L,81
LH_DorsAttn_Post_14,-0.0155788009259259,0.0311802467981102,377.000001743137,-0.499636870317208,0.617622259163046,hiloRN,0.872257947794747,L,82
LH_DorsAttn_Post_15,-0.062458175925926,0.0317694581516934,377.000001760192,-1.96598178123466,0.0500341613658156,hiloRN,0.281882599244031,L,83
LH_DorsAttn_Post_16,-0.0728653749999998,0.0289959435794144,377.000019677626,-2.51295064085207,0.0123890343677492,hiloRN,0.127470903319021,L,84
LH_DorsAttn_Post_17,-0.0490483148148149,0.0294765790236027,377.000000262786,-1.66397582214478,0.0969481857657574,hiloRN,0.403950774023989,L,85
LH_DorsAttn_FEF_1,0.0937171851851851,0.028659944605014,377.000001602167,3.2699709115554,0.00117456113247338,hiloRN,0.022372592999493,L,86
LH_DorsAttn_FEF_2,0.0697512962962961,0.0306622407246188,377.000000178417,2.27482710486624,0.0234772835121428,hiloRN,0.17390580379365,L,87
LH_DorsAttn_FEF_3,0.067209537037037,0.0319278322893921,377.000000205462,2.10504541704722,0.035948554663404,hiloRN,0.230735542313095,L,88
LH_DorsAttn_FEF_4,0.0218810925925927,0.0260311288253144,377.00000006204,0.840574096476145,0.401119365699177,hiloRN,0.764688419147135,L,89
LH_DorsAttn_PrCv_1,0.0859516574074077,0.0309055303084532,377.000000223824,2.7811092885178,0.00568931182991947,hiloRN,0.0812758832845638,L,90
LH_DorsAttn_PrCv_2,0.0183360833333334,0.0377138393345551,377.00000019702,0.486189782235537,0.627115097220038,hiloRN,0.872257947794747,L,91
LH_SalVentAttn_ParOper_1,-0.0226623657407407,0.0411716055736221,377.000000203042,-0.550436773718148,0.582345822674934,hiloRN,0.872257947794747,L,92
LH_SalVentAttn_ParOper_2,0.0467441666666664,0.0389731226765225,377.000000201686,1.19939495366188,0.231127669639288,hiloRN,0.655258674903697,L,93
LH_SalVentAttn_ParOper_3,-0.0874744861111113,0.0337553246526715,377.000000204527,-2.59142778246656,0.00992907001311879,hiloRN,0.113475085864215,L,94
LH_SalVentAttn_ParOper_4,-0.0491715462962963,0.0391948110994437,377.00000019414,-1.25454224467468,0.210422194991074,hiloRN,0.619902728593716,L,95
LH_SalVentAttn_TempOcc_1,-0.00571463425925926,0.0330658297321838,377.00006060676,-0.172825974897495,0.862880965434584,hiloRN,0.943753588037903,L,96
LH_SalVentAttn_FrOperIns_1,-0.0144946990740741,0.0376109992278288,377.000000050683,-0.38538457822597,0.700169855958283,hiloRN,0.887757754392346,L,97
LH_SalVentAttn_FrOperIns_2,-0.0158438101851851,0.0306670686195923,377.000000208125,-0.516639212626374,0.605710960314973,hiloRN,0.872257947794747,L,98
LH_SalVentAttn_FrOperIns_3,0.214479976851852,0.040987251648069,377.000018011896,5.23284602474576,2.77673171999308e-07,hiloRN,2.57610395521153e-05,L,99
LH_SalVentAttn_FrOperIns_4,-0.0598287314814814,0.0333998277701854,377.000000212593,-1.79128862259847,0.0740489993423663,hiloRN,0.338842222457218,L,100
LH_SalVentAttn_FrOperIns_5,0.158066944444444,0.0411138048353265,377.000000279294,3.84461971052184,0.000141690075214359,hiloRN,0.00472300250714529,L,101
LH_SalVentAttn_FrOperIns_6,-0.031810087962963,0.036796780524714,377.00000022566,-0.864480193901699,0.387873860872101,hiloRN,0.760536982102159,L,102
LH_SalVentAttn_FrOperIns_7,0.125477398148148,0.0385326525906241,377.00000273796,3.25639139047178,0.00123057706154856,hiloRN,0.022374128391792,L,103
LH_SalVentAttn_FrOperIns_8,-0.0429363009259258,0.0392593339174418,377.000000207634,-1.09365841550486,0.274803115244335,hiloRN,0.689749307168543,L,104
LH_SalVentAttn_FrOperIns_9,0.09083324537037,0.034231433684739,377.000019482668,2.65350397552484,0.00830308860986973,hiloRN,0.0976833954102321,L,105
LH_SalVentAttn_PFCl_1,0.019378310185185,0.0319647867280596,377.000000202732,0.606239307962414,0.544720702991902,hiloRN,0.85253408822419,L,106
LH_SalVentAttn_Med_1,0.0545482129629631,0.0297207653495937,377.000019598076,1.83535694055432,0.0672403966200472,hiloRN,0.320192364857368,L,107
LH_SalVentAttn_Med_2,-0.0295065833333333,0.0345834639052956,377.000000207064,-0.853199188321187,0.394090595217189,hiloRN,0.764688419147135,L,108
LH_SalVentAttn_Med_3,-0.0275215648148148,0.0336748139398358,377.00000245945,-0.817274443267467,0.414287785473273,hiloRN,0.768348861174211,L,109
LH_SalVentAttn_Med_4,0.106015263888889,0.0368486669028863,377.00000022272,2.87704475628085,0.00424250092117692,hiloRN,0.0652692449411834,L,110
LH_SalVentAttn_Med_5,-0.0360323888888888,0.0353879524515803,377.000000196207,-1.01821061668347,0.309230847868899,hiloRN,0.716503213452991,L,111
LH_SalVentAttn_Med_6,-0.0528955972222222,0.0310915746462976,377.000002492311,-1.70128395952828,0.0897142064758326,hiloRN,0.381762580748224,L,112
LH_SalVentAttn_Med_7,0.0575475694444443,0.0299486765121362,377.000053130818,1.92153965204854,0.0554173138817905,hiloRN,0.30365651442077,L,113
LH_Limbic_OFC_1,-0.0516049907407407,0.0585824819025097,377.00000019528,-0.880894579144313,0.378936106058477,hiloRN,0.760536982102159,L,114
LH_Limbic_OFC_2,-0.0199862592592593,0.039273867905522,377.000000944471,-0.508894599007632,0.611123798332082,hiloRN,0.872257947794747,L,115
LH_Limbic_OFC_3,0.00844973611111093,0.0871486621598481,377.000001321639,0.0969577260476176,0.922811488572568,hiloRN,0.973943523559439,L,116
LH_Limbic_OFC_4,-0.0494052129629629,0.0537005168956366,377.000000191022,-0.920013732064789,0.358153877403613,hiloRN,0.759788343445901,L,117
LH_Limbic_OFC_5,0.0545979537037037,0.0608749026373731,377.000000607223,0.896887737610676,0.370351185709725,hiloRN,0.760536982102159,L,118
LH_Limbic_TempPole_1,-0.0577858101851851,0.0850510605678986,377.000000198621,-0.679424921915619,0.497285591364957,hiloRN,0.831362053324285,L,119
LH_Limbic_TempPole_2,-0.0715422546296297,0.0385563620950203,377.000013762264,-1.85552398468811,0.06430172020802,hiloRN,0.313666927844,L,120
LH_Limbic_TempPole_3,0.0696461018518518,0.0647947515097813,377.000000351743,1.07487258194575,0.283119214029726,hiloRN,0.694284707258232,L,121
LH_Limbic_TempPole_4,0.0143645462962963,0.0695631253088216,377.000000320382,0.206496563121995,0.836514524246248,hiloRN,0.93204960918802,L,122
LH_Limbic_TempPole_5,-0.0389787407407408,0.0444060089839264,377.000000497864,-0.87778076959922,0.380621747965069,hiloRN,0.760536982102159,L,123
LH_Limbic_TempPole_6,-0.0213566435185186,0.0291492258753814,377.000000387668,-0.732665889990439,0.464217505062644,hiloRN,0.814425510487068,L,124
LH_Limbic_TempPole_7,-0.0220639027777775,0.031671442460759,377.000000494897,-0.69664975964119,0.486451315748075,hiloRN,0.830363460010732,L,125
LH_Limbic_TempPole_8,0.0190446388888889,0.053381772362447,377.000000124347,0.356762955706702,0.721468866767187,hiloRN,0.891634623175973,L,126
LH_Cont_Par_1,0.096968467592593,0.0401857793317795,377.000094547175,2.41300453058301,0.0162979852906502,hiloRN,0.144870980361335,L,127
LH_Cont_Par_2,0.0112180787037038,0.0439310804871436,377.000001327743,0.255356312189653,0.798587164415643,hiloRN,0.913599816789556,L,128
LH_Cont_Par_3,0.0510600046296299,0.0454743079887472,377.00000036356,1.12283192175821,0.262223432970869,hiloRN,0.689749307168543,L,129
LH_Cont_Par_4,0.175700620370371,0.0459841110660911,377.000000179606,3.82089848638899,0.000155471566705587,hiloRN,0.00478374051401805,L,130
LH_Cont_Par_5,0.152495569444444,0.0426822288279781,377.000019197161,3.57281176807907,0.00039896333478816,hiloRN,0.00958294996544739,L,131
LH_Cont_Par_6,0.043822699074074,0.038884971407462,377.000000687984,1.12698293165427,0.260466494073497,hiloRN,0.689749307168543,L,132
LH_Cont_Temp_1,0.0191036481481481,0.0447145845558942,377.000000386208,0.427235282131899,0.669451866831085,hiloRN,0.872257947794747,L,133
LH_Cont_OFC_1,-0.0303114814814814,0.0638362874420592,377.000000360072,-0.474831521319179,0.635182008474129,hiloRN,0.872257947794747,L,134
LH_Cont_PFCl_1,0.0617574768518518,0.0417856145757006,377.000000345694,1.47796023772654,0.140253356681794,hiloRN,0.471439854392586,L,135
LH_Cont_PFCl_2,0.0737576666666667,0.039555256934268,377.000000038593,1.86467418955805,0.0630039229312849,hiloRN,0.311130483611283,L,136
LH_Cont_PFCl_3,0.0951137592592588,0.0346516510690053,377.000019704791,2.74485504514198,0.00634342676100889,hiloRN,0.0853448754854528,L,137
LH_Cont_PFCl_4,0.0802684351851856,0.0334197412306442,377.000019712583,2.4018269510592,0.016796598468672,hiloRN,0.146057377988452,L,138
LH_Cont_PFCl_5,0.0540139768518514,0.0333562829514486,377.000000208373,1.61930443300505,0.106217968681232,hiloRN,0.412332937394149,L,139
LH_Cont_PFCl_6,0.242558430555555,0.0430936630189267,377.000003463505,5.62863338976367,3.55089162770777e-08,hiloRN,4.73452217027702e-06,L,140
LH_Cont_PFCl_7,0.228735699074074,0.0439587808141204,377.000000220094,5.20341317110869,3.22012994401441e-07,hiloRN,2.57610395521153e-05,L,141
LH_Cont_PFCl_8,0.00911068518518476,0.0327454279674701,377.000001733862,0.278227702329482,0.780990101528021,hiloRN,0.909660112128574,L,142
LH_Cont_PFCv_1,0.130361611111111,0.031983298271809,377.000000275645,4.07592769211097,5.59188805220863e-05,hiloRN,0.00223675522088345,L,143
LH_Cont_pCun_1,0.0247150231481478,0.0407696744270412,377.000000190444,0.606210952024556,0.544739510005279,hiloRN,0.85253408822419,L,144
LH_Cont_pCun_2,0.0166258055555555,0.0376835444784122,377.000015195318,0.441195375479606,0.659324475090444,hiloRN,0.872257947794747,L,145
LH_Cont_Cing_1,0.0138583842592592,0.0318871284050839,377.000000386347,0.434607471805134,0.664096021944474,hiloRN,0.872257947794747,L,146
LH_Cont_Cing_2,0.0571574722222225,0.0448860294064591,377.000000189539,1.27339114147614,0.203663861497764,hiloRN,0.612522891722597,L,147
LH_Cont_PFCmp_1,0.204302555555555,0.0345428454742509,377.000000342975,5.91446803963638,7.47194403273505e-09,hiloRN,2.98877761309402e-06,L,148
LH_Default_Temp_1,-0.0298561342592593,0.0606564607134383,377.000001390781,-0.492216886842603,0.622852529153375,hiloRN,0.872257947794747,L,149
LH_Default_Temp_2,-0.030546351851852,0.063841747255667,377.000000660021,-0.478469859691074,0.632593175400424,hiloRN,0.872257947794747,L,150
LH_Default_Temp_3,-0.00233142129629641,0.0376416968901474,377.000000066532,-0.0619371996724901,0.950645666069921,hiloRN,0.984639742135519,L,151
LH_Default_Temp_4,0.000305925925925963,0.0409140034019352,377.000001303741,0.00747729140364427,0.994037995263156,hiloRN,0.994037995263156,L,152
LH_Default_Temp_5,-0.0282628425925926,0.0255877937920985,377.000000203352,-1.10454394084261,0.270061703658522,hiloRN,0.689749307168543,L,153
LH_Default_Temp_6,0.0477729398148149,0.0436193573959859,377.000000198933,1.09522337482237,0.274117975014212,hiloRN,0.689749307168543,L,154
LH_Default_Temp_7,0.0324697685185185,0.0354827502872037,377.000000209698,0.91508601378705,0.360731394390663,hiloRN,0.759788343445901,L,155
LH_Default_Temp_8,-0.0217811759259257,0.0366225374028103,377.0000002909,-0.594747864855871,0.552368797813927,hiloRN,0.856385733044848,L,156
LH_Default_Temp_9,0.0763552083333333,0.0348625228618173,377.000088902339,2.19018022981235,0.0291231754348032,hiloRN,0.204373160945987,L,157
LH_Default_Temp_10,0.062691226851852,0.0350581164343537,377.000000197629,1.78820864404513,0.0745452889405881,hiloRN,0.338842222457218,L,158
LH_Default_Par_1,0.0158322129629629,0.0342132160398566,377.000000154228,0.462751380768158,0.643809566681996,hiloRN,0.872257947794747,L,159
LH_Default_Par_2,-0.0334913981481482,0.0355271706695834,377.000000634414,-0.942698152341803,0.346439015612709,hiloRN,0.757306641804551,L,160
LH_Default_Par_3,-0.0318949027777779,0.0366702826605584,377.000014552275,-0.869775209343649,0.384976691764111,hiloRN,0.760536982102159,L,161
LH_Default_Par_4,-0.0631661851851849,0.0551386380032425,377.000303522448,-1.14558841989297,0.252692163168775,hiloRN,0.682951792348041,L,162
LH_Default_Par_5,-0.00741960185185186,0.0402776421424855,377.000001382742,-0.184211424929106,0.853946641791506,hiloRN,0.943753588037903,L,163
LH_Default_Par_6,0.0811641851851849,0.057122949023703,377.000001168923,1.42086825999663,0.156181623766178,hiloRN,0.519158172758194,L,164
LH_Default_Par_7,0.0265345,0.0413332249474676,377.00000172547,0.641965393063909,0.521285797766119,hiloRN,0.847619183359544,L,165
LH_Default_PFC_1,0.0504200231481481,0.0382022741182168,377.000000141322,1.31981732271026,0.187696873321146,hiloRN,0.586552729128581,L,166
LH_Default_PFC_2,-0.042776125,0.0491910104610695,377.000002883761,-0.869592321829894,0.385076536744135,hiloRN,0.760536982102159,L,167
LH_Default_PFC_3,-0.0262991574074064,0.0945346380983667,377.000000363823,-0.278195991823031,0.781014423837449,hiloRN,0.909660112128574,L,168
LH_Default_PFC_4,-0.079572273148148,0.0595430131943174,377.000000399433,-1.33638304276718,0.182230105317509,hiloRN,0.573953087614201,L,169
LH_Default_PFC_5,0.0570093240740742,0.0522381692530819,377.0000931075,1.09133464838473,0.275822626048944,hiloRN,0.689749307168543,L,170
LH_Default_PFC_6,0.0789571481481481,0.0360172870983499,377.000000347771,2.19220142629136,0.028975773628246,hiloRN,0.204373160945987,L,171
LH_Default_PFC_7,0.10981124537037,0.0387843379302264,377.000077776164,2.83132963537814,0.00488401654530382,hiloRN,0.0723558006711677,L,172
LH_Default_PFC_8,-0.0914713518518519,0.0401593899944618,377.000000476723,-2.27770770085069,0.0233032201832445,hiloRN,0.17390580379365,L,173
LH_Default_PFC_9,-0.0308193194444445,0.0322425620987084,377.000000340873,-0.955858264305837,0.339756365463173,hiloRN,0.757306641804551,L,174
LH_Default_PFC_10,0.153177189814815,0.0414881365807089,377.000022405147,3.6920720581613,0.000255266470779138,hiloRN,0.00729332773654681,L,175
LH_Default_PFC_11,-0.00591930555555544,0.0378021748996075,377.000000302828,-0.156586375553141,0.875654659633237,hiloRN,0.95321752712703,L,176
LH_Default_PFC_12,0.0399037222222223,0.0285165900852521,377.000000331109,1.3993160508647,0.162540460637521,hiloRN,0.528586863861858,L,177
LH_Default_PFC_13,0.0171623518518519,0.0334180426592013,377.000000179642,0.513565442083915,0.607856690511326,hiloRN,0.872257947794747,L,178
LH_Default_PFC_14,-0.0318111481481481,0.0298970833776239,377.000000318679,-1.06402178922767,0.287999856478702,hiloRN,0.698181470251398,L,179
LH_Default_PFC_15,0.019425875,0.0291915349786723,377.000000208244,0.665462608053766,0.506161571274507,hiloRN,0.833187771645279,L,180
LH_Default_PFC_16,-0.00790237037037059,0.0315529957387877,377.000001388747,-0.25044754659084,0.802377692255429,hiloRN,0.914390532484819,L,181
LH_Default_PFC_17,0.0705584074074074,0.0375814263123868,377.000080016858,1.87748082845253,0.0612240949646354,hiloRN,0.306120474823177,L,182
LH_Default_PFC_18,-0.0134174120370371,0.0345623877804912,377.000000343634,-0.388208480335683,0.698080876669532,hiloRN,0.887757754392346,L,183
LH_Default_PFC_19,-0.0397474675925928,0.0329110520708684,377.000001466397,-1.20772400429507,0.227910541684768,hiloRN,0.653692773164235,L,184
LH_Default_PFC_20,0.130226921296296,0.0360413867834381,377.000000195853,3.61326055733621,0.000343352723140127,hiloRN,0.00915607261707006,L,185
