parcel,estimate,se,df,statistic,p.value,term,p.fdr,network
LH_SomMot_13,0.0846495182439515,0.0631420528372747,51.9999539837927,1.34062030675665,0.185871412084886,(Intercept),0.307225474520473,SomMot
LH_SomMot_14,0.0354579875157488,0.0544994333632692,51.9999984703981,0.650612039934462,0.518161496736735,(Intercept),0.649805876434606,SomMot
LH_SomMot_15,0.0845907594328071,0.0654545859490771,51.9999995415835,1.29235802512933,0.201946786415935,(Intercept),0.328368758399894,SomMot
LH_SomMot_16,0.107615413517405,0.0622139259046531,51.9999605413676,1.72976406733008,0.0896047138850813,(Intercept),0.181938505350419,SomMot
LH_SomMot_17,0.0449923725910223,0.0687896569145201,51.9999995332891,0.654057231989556,0.515957216110565,(Intercept),0.649805876434606,SomMot
LH_SomMot_18,-0.00818129661107773,0.0670620242425973,51.999648282075,-0.121995968709233,0.903372460705852,(Intercept),0.953427399161849,SomMot
LH_SomMot_19,0.0398955103061357,0.0517827124440179,51.9999834362303,0.770440720911763,0.444524879162688,(Intercept),0.596344296042952,SomMot
LH_SomMot_20,0.0349138074730752,0.0699634203098636,51.9999955136277,0.499029454512718,0.619863317026655,(Intercept),0.734940125462914,SomMot
LH_SomMot_21,0.0195417817772619,0.0655605067147402,51.9999991946467,0.298072463995588,0.766835621265731,(Intercept),0.855493463871447,SomMot
LH_SomMot_22,-0.0611201946249178,0.0555278840934406,51.9997640903681,-1.10071175271268,0.276091467542789,(Intercept),0.418320405367861,SomMot
LH_SomMot_23,0.0313592734622941,0.0630586681308893,51.9999945206872,0.497303136774194,0.621071625728217,(Intercept),0.734940125462914,SomMot
LH_SomMot_24,0.00606223158907101,0.0698654696735524,51.9999941011079,0.0867700684958806,0.931187547983977,(Intercept),0.962576435161854,SomMot
LH_SomMot_25,0.116347302122311,0.0630840899195691,51.9999495030207,1.84432084651853,0.0708364471427046,(Intercept),0.151521812069956,SomMot
LH_SomMot_26,0.00900479222928392,0.0637684595880386,51.9999992229838,0.141210753520742,0.88824908945232,(Intercept),0.944945839842893,SomMot
LH_SomMot_27,0.0305104823056832,0.0681829000665313,51.9999485896376,0.447479973364463,0.656387117343989,(Intercept),0.758829037391895,SomMot
LH_SomMot_28,-0.0028809087327684,0.0651808602598335,51.9999942498211,-0.0441986914760576,0.964915317688169,(Intercept),0.977129435633589,SomMot
LH_SomMot_29,0.00254698046984632,0.0724963930217479,51.9999994854237,0.0351325129938845,0.972108594452565,(Intercept),0.979454503226766,SomMot
LH_SomMot_30,0.0466622589412532,0.0624589302638578,51.9997320712244,0.747087065758706,0.458375942367987,(Intercept),0.600066117905227,SomMot
